100;20;3
8;6;0;0;43
31;32;0;0;21
55;58;0;0;19
72;74;0;0;55
57;59;0;1;26
57;59;0;2;50
47;46;0;3;30
25;23;0;4;33
31;34;0;4;28
68;66;0;4;8
77;74;0;4;1
92;93;0;4;12
9;7;0;5;32
29;27;0;5;35
31;34;0;5;8
36;34;0;5;1
57;59;0;5;18
68;66;0;5;50
77;76;0;5;4
13;10;0;6;58
36;38;0;6;13
51;48;0;6;33
53;50;0;6;5
62;60;0;6;9
72;73;0;6;3
22;24;0;7;68
77;75;0;7;62
86;83;0;7;45
4;1;0;8;18
8;7;0;8;19
21;18;0;8;43
36;37;0;8;7
49;46;0;8;50
72;71;0;8;20
77;74;0;8;19
29;26;0;9;36
53;50;0;9;8
81;78;0;9;11
4;1;0;10;33
36;37;0;10;29
62;61;0;10;55
81;78;0;10;42
87;85;0;10;40
36;35;0;11;32
42;39;0;11;25
68;67;0;11;44
72;73;0;11;25
77;76;0;11;64
92;93;0;11;9
72;69;0;12;11
98;95;0;12;44
5;3;0;13;39
16;15;0;13;20
57;56;0;13;20
72;73;0;13;13
77;76;0;13;27
94;93;0;13;57
2;0;0;14;43
13;12;0;14;62
16;14;0;14;34
25;23;0;14;31
29;26;0;14;35
43;40;0;14;20
55;52;0;14;11
57;56;0;14;60
62;60;0;14;60
13;12;0;15;4
20;17;0;15;56
28;27;0;15;6
36;33;0;15;27
65;63;0;15;15
72;70;0;15;46
88;85;0;15;41
94;95;0;15;13
21;18;0;16;17
22;19;0;16;2
36;33;0;16;4
43;41;0;16;1
55;52;0;16;70
77;75;0;16;8
98;96;0;16;18
4;1;0;17;16
8;6;0;17;39
29;27;0;17;3
31;34;0;17;42
43;40;0;17;16
65;64;0;17;17
68;70;0;17;1
72;75;0;17;27
4;1;0;18;27
8;6;0;18;4
20;18;0;18;8
21;18;0;18;18
30;27;0;18;40
62;60;0;18;12
65;63;0;18;39
98;99;0;18;44
28;26;0;19;11
30;32;0;19;12
94;91;0;19;69
94;95;0;19;3
98;97;0;19;48
68;70;1;2;10
16;17;1;10;13
36;38;1;10;7
36;37;1;15;26
36;38;1;17;9
2;0;2;8;5
36;38;2;13;8
43;40;2;16;9
57;58;2;19;7
