300;20;3
58;55;0;0;10
59;56;0;0;20
64;65;0;0;20
151;150;0;0;15
171;169;0;0;36
186;189;0;0;8
197;199;0;0;22
204;201;0;0;14
205;202;0;0;25
226;223;0;0;20
236;237;0;0;18
7;6;0;1;41
41;39;0;1;30
42;40;0;1;16
79;77;0;1;44
155;153;0;1;2
171;169;0;1;46
177;180;0;1;5
228;225;0;1;41
296;293;0;1;7
2;5;0;2;35
14;16;0;2;10
18;17;0;2;23
35;33;0;2;28
59;56;0;2;8
84;81;0;2;40
85;82;0;2;41
99;97;0;2;7
113;110;0;2;37
127;124;0;2;32
132;130;0;2;19
134;131;0;2;43
209;210;0;2;18
240;241;0;2;19
252;250;0;2;5
254;253;0;2;4
258;255;0;2;13
271;269;0;2;10
284;285;0;2;17
7;6;0;3;9
22;19;0;3;30
41;39;0;3;21
58;55;0;3;28
89;90;0;3;1
113;110;0;3;23
115;116;0;3;24
117;116;0;3;28
127;124;0;3;24
140;139;0;3;15
185;182;0;3;37
197;200;0;3;9
226;227;0;3;27
228;229;0;3;13
233;230;0;3;9
257;255;0;3;12
60;57;0;4;29
64;61;0;4;16
104;101;0;4;5
113;114;0;4;27
122;119;0;4;15
149;148;0;4;7
186;189;0;4;8
197;200;0;4;16
236;238;0;4;21
247;244;0;4;1
261;259;0;4;5
83;80;0;5;9
258;256;0;5;7
261;259;0;5;34
263;260;0;5;27
297;294;0;5;6
14;15;0;6;13
22;19;0;6;8
59;56;0;6;18
85;82;0;6;3
93;90;0;6;4
99;98;0;6;1
115;116;0;6;11
140;142;0;6;3
149;150;0;6;12
177;178;0;6;10
184;182;0;6;11
184;183;0;6;25
185;182;0;6;23
191;193;0;6;46
203;200;0;6;11
216;213;0;6;12
224;223;0;6;27
233;230;0;6;30
240;238;0;6;37
261;259;0;6;33
291;292;0;6;27
2;5;0;7;16
13;10;0;7;33
93;90;0;7;14
99;97;0;7;31
111;109;0;7;10
115;116;0;7;8
117;116;0;7;2
123;120;0;7;40
144;141;0;7;26
147;150;0;7;24
177;175;0;7;13
184;181;0;7;44
236;238;0;7;1
251;248;0;7;16
252;250;0;7;41
254;253;0;7;39
257;255;0;7;22
277;274;0;7;18
284;282;0;7;9
286;283;0;7;25
3;1;0;8;13
14;16;0;8;7
18;16;0;8;31
41;39;0;8;7
93;91;0;8;15
94;91;0;8;25
96;97;0;8;14
102;100;0;8;2
137;138;0;8;22
155;153;0;8;3
186;183;0;8;8
187;189;0;8;31
190;189;0;8;14
197;199;0;8;47
203;200;0;8;3
216;213;0;8;37
221;218;0;8;26
228;227;0;8;26
236;234;0;8;32
236;237;0;8;2
27;24;0;9;10
63;61;0;9;22
93;92;0;9;15
94;92;0;9;7
118;116;0;9;1
156;153;0;9;29
177;176;0;9;19
212;210;0;9;7
219;220;0;9;42
226;225;0;9;4
228;230;0;9;35
251;248;0;9;13
252;255;0;9;20
258;256;0;9;47
273;272;0;9;22
281;282;0;9;5
14;15;0;10;29
18;19;0;10;7
22;19;0;10;7
60;57;0;10;17
69;66;0;10;12
94;92;0;10;25
103;100;0;10;45
122;119;0;10;7
132;130;0;10;44
137;139;0;10;19
140;139;0;10;12
174;173;0;10;18
190;188;0;10;4
194;192;0;10;1
196;195;0;10;11
197;195;0;10;15
209;206;0;10;17
242;239;0;10;3
281;278;0;10;16
284;282;0;10;6
27;24;0;11;7
42;39;0;11;5
59;56;0;11;15
64;65;0;11;16
69;66;0;11;29
115;114;0;11;16
132;130;0;11;27
137;138;0;11;23
155;154;0;11;4
166;163;0;11;10
170;168;0;11;4
174;172;0;11;42
177;175;0;11;42
219;220;0;11;42
224;222;0;11;39
228;229;0;11;17
233;231;0;11;3
240;239;0;11;18
254;253;0;11;47
286;285;0;11;27
291;290;0;11;2
298;295;0;11;9
34;31;0;12;17
48;45;0;12;28
64;61;0;12;34
84;82;0;12;16
96;97;0;12;6
99;97;0;12;30
106;107;0;12;45
122;119;0;12;40
127;124;0;12;14
151;148;0;12;17
152;150;0;12;1
166;163;0;12;11
171;168;0;12;21
197;198;0;12;6
205;202;0;12;29
209;210;0;12;24
212;210;0;12;9
217;215;0;12;8
236;237;0;12;32
247;245;0;12;1
258;255;0;12;5
284;285;0;12;2
12;10;0;13;17
23;21;0;13;47
29;30;0;13;22
34;32;0;13;21
35;33;0;13;7
46;43;0;13;11
71;68;0;13;6
93;91;0;13;27
102;100;0;13;22
112;109;0;13;1
134;131;0;13;11
140;139;0;13;24
147;148;0;13;15
157;154;0;13;20
171;172;0;13;14
177;176;0;13;37
185;182;0;13;19
191;188;0;13;33
204;202;0;13;6
217;214;0;13;1
221;222;0;13;7
233;231;0;13;33
257;255;0;13;3
258;256;0;13;15
273;272;0;13;34
284;283;0;13;36
297;294;0;13;4
14;15;0;14;21
26;24;0;14;1
38;39;0;14;2
103;100;0;14;17
111;108;0;14;25
144;142;0;14;18
156;154;0;14;5
171;172;0;14;39
186;189;0;14;30
196;195;0;14;10
209;211;0;14;21
236;234;0;14;14
242;239;0;14;34
247;244;0;14;22
251;248;0;14;6
273;272;0;14;10
277;275;0;14;17
12;9;0;15;18
18;17;0;15;15
41;39;0;15;6
94;95;0;15;1
102;100;0;15;13
136;138;0;15;23
143;142;0;15;2
146;145;0;15;5
151;150;0;15;27
177;178;0;15;36
194;195;0;15;31
217;214;0;15;31
221;218;0;15;20
236;237;0;15;14
240;237;0;15;15
261;259;0;15;9
277;275;0;15;5
281;278;0;15;44
291;293;0;15;12
3;6;0;16;16
27;24;0;16;23
35;32;0;16;25
46;45;0;16;21
60;57;0;16;8
94;92;0;16;2
117;116;0;16;3
122;120;0;16;3
127;124;0;16;28
133;131;0;16;6
134;131;0;16;34
137;138;0;16;26
149;148;0;16;45
174;173;0;16;23
185;183;0;16;35
209;206;0;16;26
212;213;0;16;1
217;215;0;16;31
228;230;0;16;2
233;231;0;16;13
247;244;0;16;18
252;250;0;16;39
280;278;0;16;26
289;287;0;16;4
296;293;0;16;29
7;4;0;17;1
11;8;0;17;34
23;20;0;17;1
27;24;0;17;36
46;43;0;17;4
50;47;0;17;19
59;56;0;17;27
70;67;0;17;6
89;90;0;17;2
99;98;0;17;5
111;108;0;17;1
112;110;0;17;8
174;173;0;17;17
197;198;0;17;10
217;214;0;17;11
226;223;0;17;3
233;230;0;17;15
235;232;0;17;17
236;238;0;17;25
251;248;0;17;16
263;260;0;17;9
286;285;0;17;14
298;295;0;17;36
2;1;0;18;12
3;6;0;18;8
7;4;0;18;46
11;8;0;18;42
44;45;0;18;22
78;77;0;18;20
84;82;0;18;11
93;90;0;18;38
106;108;0;18;35
113;114;0;18;1
144;142;0;18;37
157;154;0;18;12
170;167;0;18;7
196;193;0;18;1
196;198;0;18;20
204;202;0;18;3
209;211;0;18;1
224;222;0;18;13
228;229;0;18;28
236;234;0;18;12
264;262;0;18;8
277;275;0;18;8
289;292;0;18;5
291;288;0;18;2
291;293;0;18;21
34;33;0;19;15
41;40;0;19;1
50;47;0;19;14
105;107;0;19;13
111;108;0;19;32
140;139;0;19;24
156;154;0;19;43
170;168;0;19;4
177;179;0;19;20
184;183;0;19;5
191;188;0;19;29
194;193;0;19;10
209;211;0;19;33
212;211;0;19;16
217;214;0;19;25
219;218;0;19;36
263;260;0;19;14
268;265;0;19;19
281;282;0;19;13
289;290;0;19;34
243;241;1;4;14
196;199;1;7;9
63;65;1;8;6
3;5;1;11;8
144;142;1;12;9
149;150;1;14;1
184;181;1;16;3
18;16;1;17;3
284;285;2;11;10
197;198;2;12;4
243;241;2;12;11
203;201;2;15;5
149;150;2;16;2
247;246;2;16;18
