300;20;3
7;4;0;0;10
54;51;0;0;29
59;58;0;0;5
82;81;0;0;1
153;152;0;0;20
168;170;0;0;22
184;181;0;0;24
227;230;0;0;33
265;266;0;0;28
297;294;0;0;23
7;4;0;1;4
11;8;0;1;2
62;60;0;1;19
106;109;0;1;2
117;115;0;1;14
129;127;0;1;38
176;175;0;1;42
247;250;0;1;1
265;264;0;1;14
276;277;0;1;21
291;288;0;1;30
296;299;0;1;12
10;8;0;2;1
87;85;0;2;4
93;90;0;2;29
105;108;0;2;24
214;212;0;2;10
290;288;0;2;9
297;298;0;2;36
7;4;0;3;54
28;26;0;3;9
50;48;0;3;23
70;67;0;3;26
93;91;0;3;6
117;119;0;3;47
136;134;0;3;45
153;152;0;3;37
185;182;0;3;19
245;243;0;3;35
254;251;0;3;37
286;284;0;3;12
7;0;0;4;30
7;4;0;4;2
14;13;0;4;19
62;60;0;4;16
106;108;0;4;4
122;120;0;4;2
158;155;0;4;31
168;169;0;4;37
174;172;0;4;13
185;183;0;4;26
214;216;0;4;22
221;219;0;4;26
225;228;0;4;7
281;279;0;4;3
290;288;0;4;32
296;294;0;4;6
30;33;0;5;31
50;49;0;5;30
52;49;0;5;26
54;51;0;5;14
80;78;0;5;19
105;102;0;5;10
114;111;0;5;14
117;118;0;5;48
122;121;0;5;27
141;138;0;5;10
167;164;0;5;4
184;182;0;5;3
184;183;0;5;5
185;186;0;5;50
221;219;0;5;20
263;260;0;5;3
286;283;0;5;6
291;292;0;5;13
75;78;0;6;12
87;85;0;6;45
133;130;0;6;43
180;177;0;6;48
185;186;0;6;45
192;189;0;6;15
207;206;0;6;22
210;208;0;6;16
253;250;0;6;8
265;267;0;6;8
291;289;0;6;8
291;292;0;6;6
297;295;0;6;21
50;48;0;7;1
129;126;0;7;22
135;132;0;7;3
165;162;0;7;28
185;183;0;7;48
203;200;0;7;5
205;204;0;7;9
291;289;0;7;46
297;294;0;7;23
5;3;0;8;11
54;51;0;8;50
129;126;0;8;20
145;142;0;8;4
150;148;0;8;9
160;159;0;8;5
166;163;0;8;11
174;171;0;8;8
179;177;0;8;8
196;194;0;8;1
244;243;0;8;22
252;250;0;8;15
265;264;0;8;42
270;267;0;8;13
272;269;0;8;18
291;289;0;8;29
297;298;0;8;17
7;4;0;9;22
25;26;0;9;1
43;40;0;9;31
54;53;0;9;6
122;119;0;9;5
146;143;0;9;38
149;148;0;9;17
157;155;0;9;6
160;162;0;9;4
168;170;0;9;9
174;172;0;9;20
193;190;0;9;35
210;208;0;9;26
227;228;0;9;1
234;232;0;9;43
236;233;0;9;5
255;256;0;9;19
281;278;0;9;33
290;287;0;9;13
82;81;0;10;29
89;90;0;10;14
93;90;0;10;2
95;92;0;10;14
106;107;0;10;6
122;119;0;10;9
128;127;0;10;4
129;127;0;10;13
185;187;0;10;45
213;211;0;10;6
225;222;0;10;26
227;230;0;10;38
245;243;0;10;27
253;250;0;10;7
263;260;0;10;20
274;271;0;10;16
290;287;0;10;12
25;22;0;11;51
30;32;0;11;47
39;36;0;11;17
94;91;0;11;43
104;102;0;11;23
106;108;0;11;48
117;115;0;11;9
150;147;0;11;28
174;173;0;11;24
180;181;0;11;32
191;190;0;11;36
205;204;0;11;41
213;211;0;11;17
227;226;0;11;47
236;233;0;11;3
268;266;0;11;1
274;271;0;11;52
21;19;0;12;39
30;29;0;12;14
30;31;0;12;21
37;34;0;12;17
50;48;0;12;37
54;55;0;12;20
94;92;0;12;3
116;115;0;12;12
122;120;0;12;10
129;130;0;12;14
150;148;0;12;48
158;155;0;12;18
160;159;0;12;39
165;162;0;12;4
225;226;0;12;16
282;279;0;12;14
286;283;0;12;12
296;299;0;12;3
297;294;0;12;14
25;24;0;13;24
41;38;0;13;16
47;46;0;13;31
62;60;0;13;33
99;96;0;13;18
114;111;0;13;29
123;120;0;13;6
133;131;0;13;13
167;170;0;13;2
196;195;0;13;27
203;200;0;13;16
217;216;0;13;49
218;215;0;13;21
234;232;0;13;50
281;280;0;13;5
282;280;0;13;3
286;283;0;13;24
14;13;0;14;42
80;81;0;14;4
151;148;0;14;2
176;173;0;14;13
179;177;0;14;6
184;183;0;14;16
202;200;0;14;2
210;208;0;14;1
245;243;0;14;4
252;250;0;14;25
254;251;0;14;10
257;258;0;14;2
270;267;0;14;16
276;277;0;14;44
281;280;0;14;7
30;31;0;15;33
50;48;0;15;2
93;90;0;15;51
135;134;0;15;21
136;134;0;15;23
145;142;0;15;31
149;148;0;15;18
160;161;0;15;23
180;178;0;15;40
196;195;0;15;3
240;237;0;15;3
245;242;0;15;11
255;256;0;15;25
281;279;0;15;18
286;287;0;15;15
297;299;0;15;8
5;2;0;16;2
18;15;0;16;1
21;19;0;16;43
23;22;0;16;14
25;22;0;16;30
30;32;0;16;12
43;40;0;16;31
47;45;0;16;32
59;56;0;16;30
66;64;0;16;36
80;79;0;16;10
95;92;0;16;19
106;109;0;16;16
113;110;0;16;27
122;121;0;16;1
122;124;0;16;1
145;142;0;16;5
153;152;0;16;7
167;169;0;16;26
167;170;0;16;19
179;177;0;16;1
180;181;0;16;4
185;182;0;16;6
196;195;0;16;14
199;197;0;16;10
207;206;0;16;22
227;229;0;16;34
234;231;0;16;28
245;242;0;16;9
248;246;0;16;4
282;279;0;16;50
296;299;0;16;3
6;3;0;17;28
30;33;0;17;23
47;48;0;17;36
54;53;0;17;31
65;63;0;17;27
69;67;0;17;39
82;79;0;17;19
87;84;0;17;26
89;88;0;17;49
123;124;0;17;51
128;125;0;17;13
129;126;0;17;15
146;143;0;17;5
149;147;0;17;26
157;154;0;17;3
166;163;0;17;35
168;170;0;17;9
180;181;0;17;36
184;187;0;17;41
196;194;0;17;18
240;237;0;17;44
257;258;0;17;2
262;259;0;17;29
270;267;0;17;24
272;269;0;17;17
276;277;0;17;17
291;293;0;17;16
291;294;0;17;4
7;4;0;18;5
37;34;0;18;27
43;40;0;18;27
59;56;0;18;22
76;78;0;18;42
80;77;0;18;25
113;110;0;18;4
117;118;0;18;42
122;119;0;18;17
129;130;0;18;25
176;173;0;18;21
191;188;0;18;11
201;198;0;18;6
227;228;0;18;54
234;232;0;18;5
263;266;0;18;37
286;283;0;18;5
290;287;0;18;12
296;293;0;18;3
297;295;0;18;2
5;2;0;19;24
11;8;0;19;42
18;16;0;19;23
25;22;0;19;4
30;27;0;19;25
30;31;0;19;8
39;38;0;19;1
47;44;0;19;17
54;56;0;19;38
57;55;0;19;25
66;63;0;19;39
82;79;0;19;33
93;91;0;19;8
103;102;0;19;35
106;109;0;19;21
114;112;0;19;26
122;120;0;19;48
151;152;0;19;35
157;154;0;19;5
158;155;0;19;32
168;171;0;19;35
179;178;0;19;12
201;198;0;19;7
227;226;0;19;2
252;249;0;19;8
262;261;0;19;38
265;266;0;19;1
281;278;0;19;47
291;292;0;19;12
7;1;1;2;17
193;190;1;8;2
83;81;1;10;2
297;294;1;17;9
270;267;1;19;4
193;190;2;1;3
7;0;2;4;15
227;230;2;5;7
234;231;2;6;8
30;32;2;8;1
30;33;2;11;10
282;280;2;14;9
297;295;2;16;6
252;250;2;17;1
297;299;2;18;10
37;35;2;19;26
106;109;2;19;14
123;124;2;19;3
263;261;2;19;9
