300;20;3
48;50;0;0;5
140;137;0;0;21
159;156;0;0;38
201;202;0;0;1
206;204;0;0;42
249;250;0;0;2
267;264;0;0;30
278;275;0;0;20
281;280;0;0;27
289;287;0;0;44
10;9;0;1;2
61;63;0;1;17
83;82;0;1;31
94;92;0;1;25
140;137;0;1;10
155;158;0;1;36
159;157;0;1;5
164;161;0;1;2
178;177;0;1;3
185;182;0;1;1
192;189;0;1;8
201;202;0;1;30
219;216;0;1;27
29;26;0;2;11
29;28;0;2;1
30;27;0;2;11
30;28;0;2;2
37;35;0;2;12
68;69;0;2;1
76;74;0;2;13
79;81;0;2;52
93;91;0;2;13
138;135;0;2;12
181;183;0;2;42
185;182;0;2;16
192;189;0;2;13
226;223;0;2;35
279;276;0;2;2
72;74;0;3;29
76;74;0;3;19
90;88;0;3;18
107;105;0;3;1
134;132;0;3;9
152;149;0;3;3
153;151;0;3;25
162;161;0;3;26
185;184;0;3;11
192;189;0;3;45
201;200;0;3;6
219;217;0;3;49
30;28;0;4;38
68;69;0;4;2
72;71;0;4;11
76;73;0;4;14
83;80;0;4;46
93;91;0;4;4
94;92;0;4;6
98;95;0;4;26
148;145;0;4;21
152;149;0;4;28
159;158;0;4;14
201;204;0;4;2
219;216;0;4;9
258;257;0;4;13
61;64;0;5;1
75;74;0;5;13
79;81;0;5;8
94;92;0;5;32
107;104;0;5;36
134;132;0;5;21
155;156;0;5;12
159;161;0;5;17
185;182;0;5;12
201;200;0;5;20
205;202;0;5;46
219;221;0;5;2
222;220;0;5;23
233;230;0;5;27
241;238;0;5;5
254;255;0;5;14
278;275;0;5;24
12;14;0;6;8
19;16;0;6;15
70;71;0;6;3
76;73;0;6;22
180;177;0;6;39
186;184;0;6;27
206;203;0;6;1
214;212;0;6;9
239;236;0;6;15
263;262;0;6;23
289;288;0;6;29
298;295;0;6;18
10;9;0;7;53
15;13;0;7;8
23;21;0;7;26
61;63;0;7;1
68;69;0;7;3
206;203;0;7;32
222;221;0;7;41
235;232;0;7;22
245;243;0;7;2
29;28;0;8;35
61;64;0;8;5
79;77;0;8;20
83;82;0;8;4
113;110;0;8;19
119;117;0;8;2
123;122;0;8;13
159;158;0;8;6
173;171;0;8;8
190;187;0;8;6
206;202;0;8;1
213;215;0;8;15
219;220;0;8;10
