300;20;3
12;15;0;0;50
83;82;0;0;8
102;104;0;0;1
151;148;0;0;43
171;172;0;0;28
185;183;0;0;2
218;219;0;0;43
14;17;0;1;10
26;29;0;1;18
44;43;0;1;31
83;82;0;1;42
88;90;0;1;14
121;118;0;1;17
141;140;0;1;34
158;155;0;1;32
210;208;0;1;3
217;216;0;1;26
249;251;0;1;41
14;13;0;2;8
53;52;0;2;4
156;153;0;2;2
163;164;0;2;12
176;174;0;2;6
177;174;0;2;12
223;221;0;2;25
225;222;0;2;38
232;231;0;2;39
280;281;0;2;48
5;7;0;3;28
21;18;0;3;2
109;107;0;3;10
111;108;0;3;29
131;128;0;3;42
141;140;0;3;18
191;192;0;3;30
207;206;0;3;16
210;208;0;3;29
217;216;0;3;19
299;297;0;3;35
61;58;0;4;2
138;136;0;4;4
151;149;0;4;12
156;157;0;4;9
171;170;0;4;48
175;174;0;4;6
196;195;0;4;2
217;216;0;4;7
270;268;0;4;10
295;292;0;4;12
12;15;0;5;3
14;15;0;5;15
59;56;0;5;1
73;71;0;5;22
102;104;0;5;43
139;136;0;5;45
142;140;0;5;17
158;155;0;5;4
185;183;0;5;2
191;192;0;5;12
218;216;0;5;10
248;245;0;5;10
270;268;0;5;34
287;289;0;5;12
4;1;0;6;15
5;7;0;6;48
26;28;0;6;7
39;32;0;6;36
59;56;0;6;40
73;71;0;6;29
76;75;0;6;18
91;92;0;6;18
156;153;0;6;7
171;169;0;6;14
175;173;0;6;6
191;192;0;6;28
225;222;0;6;3
243;240;0;6;9
10;9;0;7;12
14;11;0;7;20
40;38;0;7;25
81;79;0;7;6
88;87;0;7;19
109;107;0;7;3
147;149;0;7;7
158;155;0;7;5
161;160;0;7;18
168;169;0;7;28
203;200;0;7;21
232;229;0;7;2
236;234;0;7;27
248;246;0;7;6
249;246;0;7;19
280;282;0;7;22
287;289;0;7;1
287;290;0;7;38
26;24;0;8;6
37;35;0;8;19
81;79;0;8;31
111;108;0;8;9
141;140;0;8;20
150;148;0;8;13
176;173;0;8;18
185;182;0;8;8
197;194;0;8;10
214;211;0;8;47
242;240;0;8;47
294;292;0;8;9
4;3;0;9;2
26;23;0;9;12
39;38;0;9;34
51;52;0;9;34
59;57;0;9;26
81;82;0;9;3
88;90;0;9;30
93;90;0;9;4
131;128;0;9;23
134;133;0;9;2
142;143;0;9;20
184;181;0;9;24
185;183;0;9;12
225;222;0;9;16
232;229;0;9;9
248;245;0;9;4
249;251;0;9;20
280;283;0;9;25
287;290;0;9;12
294;291;0;9;14
299;297;0;9;14
22;20;0;10;3
37;35;0;10;11
41;43;0;10;5
59;58;0;10;39
69;67;0;10;2
81;79;0;10;21
86;85;0;10;35
127;128;0;10;13
139;136;0;10;30
203;200;0;10;45
205;206;0;10;2
207;206;0;10;5
210;208;0;10;25
223;221;0;10;38
232;233;0;10;13
235;233;0;10;21
270;268;0;10;1
286;283;0;10;46
294;291;0;10;31
10;9;0;11;46
21;20;0;11;31
26;23;0;11;28
39;38;0;11;7
50;47;0;11;11
70;67;0;11;32
132;130;0;11;32
171;172;0;11;2
