100;20;3
13;12;0;0;7
45;46;0;0;6
73;75;0;0;2
5;6;0;1;39
23;20;0;1;2
98;96;0;1;21
22;19;0;2;22
40;41;0;2;24
78;75;0;2;8
90;91;0;2;18
23;20;0;3;2
45;46;0;3;7
80;81;0;3;6
90;91;0;3;26
16;19;0;4;26
45;44;0;4;8
82;79;0;4;6
24;21;0;5;29
57;54;0;5;22
73;75;0;5;7
73;76;0;5;33
80;79;0;5;41
89;86;0;5;12
90;87;0;5;30
90;88;0;5;2
8;10;0;6;11
13;12;0;6;4
17;14;0;6;8
52;51;0;6;37
82;81;0;6;4
90;88;0;6;26
92;95;0;6;8
17;19;0;7;19
18;15;0;7;37
22;19;0;7;9
73;72;0;7;36
80;81;0;7;17
5;6;0;8;23
8;10;0;8;44
22;19;0;8;13
23;20;0;8;11
35;33;0;8;39
61;60;0;8;5
82;79;0;8;28
89;86;0;8;22
90;87;0;8;21
98;95;0;8;2
8;7;0;9;12
13;12;0;9;15
45;42;0;9;39
78;79;0;9;13
80;83;0;9;26
82;84;0;9;15
89;86;0;9;18
8;9;0;10;33
18;15;0;10;33
58;55;0;10;44
66;63;0;10;5
90;87;0;10;1
17;14;0;11;10
57;54;0;11;43
65;62;0;11;32
80;79;0;11;4
82;84;0;11;18
97;95;0;11;13
8;9;0;12;21
52;49;0;12;25
80;77;0;12;5
80;81;0;12;24
45;44;0;13;14
17;15;0;14;5
22;19;0;14;5
36;33;0;14;21
45;42;0;14;15
69;71;0;14;14
89;86;0;14;5
17;14;0;15;17
45;46;0;15;18
52;53;0;15;10
57;55;0;15;8
73;72;0;15;31
78;81;0;15;22
80;79;0;15;5
5;6;0;16;35
34;31;0;16;31
35;33;0;16;4
45;42;0;16;20
73;72;0;16;11
73;74;0;16;12
80;81;0;16;22
89;86;0;16;35
90;88;0;16;14
92;95;0;16;35
13;11;0;17;8
16;14;0;17;39
45;43;0;17;5
45;46;0;17;21
58;55;0;17;33
73;76;0;17;22
80;77;0;17;36
92;93;0;17;5
97;94;0;17;1
97;96;0;17;5
5;2;0;18;4
24;21;0;18;6
34;31;0;18;22
39;41;0;18;19
45;42;0;18;23
52;49;0;18;17
59;56;0;18;3
92;93;0;18;13
97;94;0;18;26
18;15;0;19;13
69;72;0;19;15
73;70;0;19;1
73;76;0;19;16
89;88;0;19;11
47;46;1;0;23
73;75;1;2;16
52;51;1;14;13
78;75;2;14;4
