100;1;3
1;4;0;0;23
2;5;0;0;30
8;5;0;0;26
9;6;0;0;18
9;12;0;0;16
13;11;0;0;16
16;14;0;0;7
23;22;0;0;43
23;24;0;0;1
28;27;0;0;14
29;25;0;0;30
29;27;0;0;4
33;31;0;0;10
36;34;0;0;6
43;49;0;0;5
45;46;0;0;21
47;48;0;0;9
55;53;0;0;2
55;54;0;0;6
57;58;0;0;1
59;66;0;0;16
61;58;0;0;4
63;60;0;0;4
64;68;0;0;1
69;67;0;0;8
70;65;0;0;2
70;74;0;0;1
76;74;0;0;23
77;74;0;0;31
77;84;0;0;1
78;73;0;0;8
81;82;0;0;29
87;85;0;0;15
87;86;0;0;7
97;96;0;0;8
2;5;1;0;3
15;17;1;0;31
18;17;1;0;12
21;19;1;0;29
21;24;1;0;3
26;27;1;0;18
28;31;1;0;29
35;31;1;0;5
35;32;1;0;5
45;48;1;0;41
47;50;1;0;37
47;51;1;0;1
57;53;1;0;18
59;62;1;0;11
63;68;1;0;48
69;66;1;0;1
69;72;1;0;12
70;71;1;0;12
76;73;1;0;15
77;71;1;0;28
80;74;1;0;1
87;85;1;0;4
91;85;1;0;24
92;94;1;0;16
97;94;1;0;2
97;95;1;0;6
97;96;1;0;26
2;3;2;0;16
8;7;2;0;12
9;6;2;0;6
16;19;2;0;11
18;14;2;0;8
21;22;2;0;17
23;20;2;0;7
36;38;2;0;1
42;46;2;0;22
42;51;2;0;4
43;50;2;0;4
45;48;2;0;3
47;49;2;0;12
55;52;2;0;4
57;51;2;0;12
57;54;2;0;2
59;56;2;0;15
61;53;2;0;15
63;60;2;0;11
63;65;2;0;8
64;67;2;0;3
70;65;2;0;12
70;72;2;0;7
77;74;2;0;11
77;75;2;0;25
79;73;2;0;10
81;82;2;0;9
81;83;2;0;2
87;84;2;0;23
91;90;2;0;14
93;95;2;0;2
97;98;2;0;9
