300;20;3
16;13;0;0;9
34;37;0;0;39
41;40;0;0;5
46;43;0;0;16
94;96;0;0;4
116;113;0;0;23
150;148;0;0;24
185;182;0;0;3
193;192;0;0;24
261;260;0;0;10
19;17;0;1;6
26;24;0;1;6
41;38;0;1;24
66;63;0;1;11
68;65;0;1;1
108;110;0;1;1
114;111;0;1;8
160;157;0;1;6
200;197;0;1;7
203;205;0;1;33
222;221;0;1;3
267;265;0;1;20
15;14;0;2;16
19;20;0;2;5
48;45;0;2;13
98;95;0;2;11
106;104;0;2;36
138;135;0;2;11
168;165;0;2;6
168;169;0;2;40
195;192;0;2;14
203;205;0;2;19
208;205;0;2;6
210;207;0;2;1
230;232;0;2;15
16;13;0;3;1
41;38;0;3;25
82;80;0;3;9
174;171;0;3;23
226;224;0;3;12
230;229;0;3;19
252;251;0;3;17
252;254;0;3;1
253;256;0;3;33
281;279;0;3;5
42;39;0;4;27
57;60;0;4;8
64;62;0;4;1
89;86;0;4;21
108;111;0;4;31
120;118;0;4;7
154;152;0;4;7
191;189;0;4;20
222;220;0;4;8
238;237;0;4;29
253;250;0;4;37
268;265;0;4;38
275;277;0;4;10
281;279;0;4;42
289;287;0;4;37
15;13;0;5;18
26;23;0;5;15
42;40;0;5;13
54;55;0;5;9
88;85;0;5;8
93;91;0;5;13
108;110;0;5;23
121;118;0;5;21
178;177;0;5;23
185;187;0;5;21
230;227;0;5;5
235;232;0;5;33
252;251;0;5;1
281;278;0;5;31
16;13;0;6;40
26;24;0;6;10
27;24;0;6;27
48;45;0;6;26
57;56;0;6;24
94;96;0;6;42
105;104;0;6;24
108;107;0;6;1
121;118;0;6;6
133;130;0;6;9
138;135;0;6;41
139;137;0;6;35
235;237;0;6;13
238;241;0;6;13
253;250;0;6;13
16;14;0;7;29
54;53;0;7;1
54;55;0;7;14
57;56;0;7;28
93;92;0;7;32
94;92;0;7;6
106;109;0;7;22
144;142;0;7;5
174;171;0;7;18
178;177;0;7;44
252;254;0;7;33
281;278;0;7;20
285;282;0;7;26
294;292;0;7;19
298;299;0;7;1
15;13;0;8;6
41;38;0;8;9
61;58;0;8;41
119;118;0;8;36
126;123;0;8;33
143;142;0;8;8
173;171;0;8;4
188;187;0;8;28
208;205;0;8;1
230;229;0;8;11
245;242;0;8;2
245;248;0;8;6
258;256;0;8;14
261;259;0;8;35
12;10;0;9;14
15;14;0;9;8
16;14;0;9;20
26;23;0;9;28
54;55;0;9;13
61;59;0;9;5
76;75;0;9;6
82;80;0;9;27
99;96;0;9;11
119;118;0;9;28
125;122;0;9;14
153;151;0;9;34
154;152;0;9;7
155;152;0;9;20
178;175;0;9;2
178;181;0;9;16
195;192;0;9;20
203;201;0;9;7
235;233;0;9;45
245;248;0;9;3
246;243;0;9;16
275;274;0;9;10
281;280;0;9;25
15;13;0;10;25
27;24;0;10;14
34;37;0;10;8
94;92;0;10;27
138;136;0;10;3
138;137;0;10;30
168;171;0;10;4
173;170;0;10;34
226;224;0;10;14
245;248;0;10;30
252;250;0;10;11
252;254;0;10;26
281;278;0;10;4
288;287;0;10;23
295;292;0;10;10
18;21;0;11;1
34;37;0;11;3
42;40;0;11;15
54;53;0;11;25
68;65;0;11;17
87;84;0;11;7
108;109;0;11;9
116;113;0;11;26
125;122;0;11;11
143;140;0;11;32
147;146;0;11;24
154;157;0;11;24
168;165;0;11;34
193;190;0;11;5
199;202;0;11;23
209;206;0;11;9
223;220;0;11;37
228;231;0;11;2
230;227;0;11;19
238;241;0;11;7
246;244;0;11;38
253;254;0;11;16
276;279;0;11;10
289;287;0;11;15
15;14;0;12;17
79;77;0;12;12
106;109;0;12;8
116;117;0;12;38
180;179;0;12;38
183;181;0;12;22
195;194;0;12;8
226;225;0;12;11
228;231;0;12;46
230;233;0;12;15
235;232;0;12;46
238;241;0;12;37
245;242;0;12;21
246;248;0;12;12
266;263;0;12;14
276;278;0;12;26
18;21;0;13;45
35;36;0;13;26
54;53;0;13;13
78;75;0;13;19
93;92;0;13;20
98;95;0;13;3
114;111;0;13;28
143;140;0;13;33
144;142;0;13;2
150;148;0;13;25
173;170;0;13;4
185;182;0;13;12
186;187;0;13;15
191;189;0;13;19
252;250;0;13;13
285;282;0;13;43
19;17;0;14;6
46;43;0;14;31
79;81;0;14;2
82;83;0;14;2
150;148;0;14;3
160;157;0;14;21
178;177;0;14;25
196;194;0;14;25
203;201;0;14;24
209;206;0;14;26
215;217;0;14;31
223;220;0;14;8
230;229;0;14;12
235;234;0;14;30
238;236;0;14;17
253;251;0;14;34
258;256;0;14;18
264;262;0;14;15
267;265;0;14;24
275;272;0;14;23
275;274;0;14;20
4;7;0;15;33
19;21;0;15;3
41;40;0;15;36
76;75;0;15;17
78;75;0;15;14
87;84;0;15;2
97;95;0;15;21
103;101;0;15;23
114;112;0;15;40
132;130;0;15;11
133;130;0;15;6
134;135;0;15;1
141;140;0;15;9
166;163;0;15;29
174;172;0;15;43
178;175;0;15;2
195;194;0;15;18
215;217;0;15;21
222;221;0;15;35
226;225;0;15;8
252;254;0;15;14
264;262;0;15;36
275;274;0;15;38
276;278;0;15;6
293;290;0;15;13
293;292;0;15;10
298;299;0;15;4
4;7;0;16;19
6;9;0;16;15
16;14;0;16;2
25;22;0;16;24
47;45;0;16;18
49;50;0;16;7
61;58;0;16;19
79;81;0;16;35
87;85;0;16;25
103;101;0;16;32
116;113;0;16;3
134;131;0;16;3
138;135;0;16;27
143;140;0;16;12
147;145;0;16;6
155;152;0;16;4
166;163;0;16;38
168;165;0;16;33
183;181;0;16;3
191;192;0;16;25
218;217;0;16;9
222;221;0;16;22
235;237;0;16;20
238;236;0;16;28
249;247;0;16;11
264;263;0;16;4
273;271;0;16;9
288;287;0;16;3
12;9;0;17;12
19;20;0;17;37
26;24;0;17;2
87;84;0;17;19
93;91;0;17;25
94;96;0;17;39
103;101;0;17;13
114;112;0;17;27
115;113;0;17;7
116;113;0;17;27
133;130;0;17;31
139;136;0;17;42
143;142;0;17;7
159;157;0;17;40
160;158;0;17;1
164;161;0;17;27
167;169;0;17;17
200;202;0;17;30
209;206;0;17;9
222;220;0;17;35
238;240;0;17;34
245;242;0;17;8
253;251;0;17;31
258;255;0;17;26
6;7;0;18;21
11;9;0;18;35
18;17;0;18;21
41;38;0;18;29
42;39;0;18;8
44;43;0;18;10
49;50;0;18;31
57;56;0;18;7
64;62;0;18;42
82;81;0;18;10
87;85;0;18;12
98;95;0;18;8
143;142;0;18;9
150;151;0;18;6
154;152;0;18;43
168;165;0;18;4
178;181;0;18;15
180;179;0;18;41
184;187;0;18;20
185;182;0;18;4
219;217;0;18;10
226;224;0;18;40
245;242;0;18;5
258;256;0;18;1
275;277;0;18;37
6;5;0;19;11
11;8;0;19;9
44;43;0;19;33
76;75;0;19;34
88;86;0;19;19
94;91;0;19;40
102;101;0;19;3
103;101;0;19;25
108;107;0;19;1
115;113;0;19;4
134;135;0;19;10
138;135;0;19;7
144;146;0;19;14
160;158;0;19;9
178;175;0;19;17
184;187;0;19;8
196;194;0;19;38
215;217;0;19;7
219;221;0;19;8
228;225;0;19;36
230;232;0;19;2
258;257;0;19;1
275;274;0;19;2
281;279;0;19;22
134;137;1;8;5
57;60;1;10;37
245;248;1;10;2
35;37;1;11;3
88;86;1;11;15
174;171;1;16;6
235;232;1;18;1
159;157;1;19;4
174;171;2;1;8
238;239;2;8;33
249;248;2;8;1
203;204;2;9;26
139;137;2;16;4
208;205;2;16;6
245;248;2;16;3
114;112;2;17;5
253;254;2;17;3
238;237;2;18;5
42;39;2;19;12
